key,0
9189,"確定要拒絕對局申請嗎？"
9190,"勝利"
9191,"敗北"
9192,"平局"
9193,"剩餘時間：<Value>IntegerParameter(1)</Value>秒"
9194,"再戰"
9195,"結束"
9196,"對方結束了對局。"
9197,"對方希望再戰。"
9198,"正在申請再戰，請稍候。"
9199,"對方正在選擇規則，請稍候。"
9200,"請確認大賽規則"
9201,"要再戰嗎？"
9202,"幻卡挑戰（大賽對局）"
9203,"通常對局"
9204,"大賽對局"
9205,"可對局次數：<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
9206,"對手"
9207,"對局費用"
9208,"DECK SELECT"
9209,"選擇卡組"
9210,"幻卡列表中未收錄的幻卡"
9211,"剩餘時間：<Value>IntegerParameter(1)</Value>秒"
9212,"規則"
9213,"確定要購買已經收錄的卡片？"
9214,"開賽時間：<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>～<Time(IntegerParameter(2))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>"
9215,"???"
9216,"<Format(IntegerParameter(1),FF022C)/>"
9217,"<Highlight>StringParameter(1)</Highlight>"
9218,"關閉"
9219,"正在讀取資料"
9220,"無大會情報"
9221,"RANKING"
9222,"排行榜"
9223,"請選擇對局模式"
9224,"幻卡挑戰"
9225,"排名"
9226,"選手名"
9227,"對局數"
9228,"勝利數"
9229,"積分"
9230,"RULES"
9231,"規則說明"
9232,"關閉"
9233,"無追加規則"
9234,"收到了大賽對局申請，請確認規則與報酬。"
9235,"預計積分"
9236,"有可能獲得的道具"
9255,"已購號碼：[<ZeroPaddedValue(4)>IntegerParameter(1)</ZeroPaddedValue>]"
9256,"前期兌換獎勵"
9257,"獲得金碟幣+<Value>IntegerParameter(1)</Value>%"
9258,"選擇一個格子"
9259,"選擇一條線"
9260,"MINI CACTPOT"
9261,"仙人微彩"
9262,"<If(Equal(IntegerParameter(1),3))>請刮開任意<Else/>還可刮開</If><Value>IntegerParameter(1)</Value>個格子"
9263,"請選擇一條線"
9264,"決定"
9265,"報酬一覽"
9266,"合計"
9267,"獲得金碟幣"
9268,"確定要以<Format(IntegerParameter(3),FF022C)/>金碟幣的價格購買<Sheet(Item,IntegerParameter(1),0)/>×<Value>IntegerParameter(2)</Value>嗎？"
9269,"確定"
9270,"取消"
9271,"關閉"
9272,"JUMBO CACTPOT"
9273,"仙人仙彩"
9274,"隨機"
9275,"購買"
9276,"確定要以<Format(IntegerParameter(3),FF022C)/>金碟幣的價格購買<ZeroPaddedValue(4)>IntegerParameter(2)</ZeroPaddedValue>號仙人仙彩嗎？
[所持金碟幣：<Format(IntegerParameter(4),FF022C)/>]"
9277,"REWARD LIST"
9278,"報酬一覧"
9279,"中獎號碼"
9280,"中獎號碼會於每週<ResetTime>1707</ResetTime><Switch(TopLevelParameter(220))><Case(1)>週日</Case><Case(2)>週一</Case><Case(3)>週二</Case><Case(4)>週三</Case><Case(5)>週四</Case><Case(6)>週五</Case><Case(7)>週六</Case></Switch>的<If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>12</Case><Case(13)>13</Case><Case(14)>14</Case><Case(15)>15</Case><Case(16)>16</Case><Case(17)>17</Case><Case(18)>18</Case><Case(19)>19</Case><Case(20)>20</Case><Case(21)>21</Case><Case(22)>22</Case><Case(23)>23</Case></Switch><Else/>0</If>點進行抽選。"
9281,"1等獎"
9282,"針無虛發！"
9283,"2等獎"
9284,"連中三針！"
9285,"3等獎"
9286,"連中兩針！"
9287,"4等獎"
9288,"首針命中！"
9289,"5等獎"
9290,"首針落空……"
9291,"仙人仙彩"
9292,"仙人仙彩發放員"
9293,"購買人數獎勵"
9294,"當前購買人數"
9295,"購買人數"
9296,"階段"
9297,"必要購買人數"
9298,"獎勵效果"
9299,"已購號碼：[<ZeroPaddedValue(4)>IntegerParameter(1)</ZeroPaddedValue>]<If(GreaterThanOrEqualTo(IntegerParameter(2),0))><If(GreaterThanOrEqualTo(IntegerParameter(3),0))> [<ZeroPaddedValue(4)>IntegerParameter(2)</ZeroPaddedValue>] [<ZeroPaddedValue(4)>IntegerParameter(3)</ZeroPaddedValue>]<Else/> [<ZeroPaddedValue(4)>IntegerParameter(2)</ZeroPaddedValue>]</If><Else/></If>"
9300,"買一組本週的號碼吧？"
9301,"WINNING HISTORY"
9302,"中獎記錄"
9303,"第<Value>IntegerParameter(1)</Value>期 <Time(IntegerParameter(2))/><Value>TopLevelParameter(222)</Value>年<Value>TopLevelParameter(221)</Value>月<Value>TopLevelParameter(219)</Value>日"
9304,"中獎號碼：<ZeroPaddedValue(4)>IntegerParameter(1)</ZeroPaddedValue>"
9305,"關閉"
9306,"隨機選號"
9307,"<If(LessThanOrEqualTo(IntegerParameter(1),-1))><Else/><If(LessThanOrEqualTo(IntegerParameter(2),-1))>已購號碼：[<ZeroPaddedValue(4)>IntegerParameter(1)</ZeroPaddedValue>]<Else/>已購號碼：[<ZeroPaddedValue(4)>IntegerParameter(1)</ZeroPaddedValue>] [<ZeroPaddedValue(4)>IntegerParameter(2)</ZeroPaddedValue>]</If></If>"
9308,"正在獲得資料。"
9309,"無法獲得資料。"
9310,"<Switch(IntegerParameter(1))><Case(1)><Value>IntegerParameter(2)</Value>等獎</Case><Case(2)><Value>IntegerParameter(2)</Value>、<Value>IntegerParameter(3)</Value>等獎</Case><Case(3)><Value>IntegerParameter(2)</Value>、<Value>IntegerParameter(3)</Value>、<Value>IntegerParameter(4)</Value>等獎</Case><Case(4)><Value>IntegerParameter(2)</Value>、<Value>IntegerParameter(3)</Value>、<Value>IntegerParameter(4)</Value>、<Value>IntegerParameter(5)</Value>等獎</Case><Case(5)>全員</Case></Switch>"
9311,"+<Format(IntegerParameter(1),FF022C)/> 金碟幣"
9312,"+<Value>IntegerParameter(1)</Value>%"
9313,"<ZeroPaddedValue(6)>IntegerParameter(1)</ZeroPaddedValue>期"
9314,"<ZeroPaddedValue(6)>IntegerParameter(1)</ZeroPaddedValue>期"
9315,"關閉"
9316,"<If(IntegerParameter(1))>第<Value>IntegerParameter(1)</Value>階段已開啟<Else/>尚未開啟</If>"
9317,"<Format(IntegerParameter(1),FF022C)/>人"
9318,"對象"
9319,"第<Value>IntegerParameter(1)</Value>期"
9320,"確定要離開「<Highlight>StringParameter(1)</Highlight>」嗎？
已支付的金碟幣不會予以返還。"
9321,"<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow><Highlight>StringParameter(1)</Highlight><UIGlow>01</UIGlow><UIForeground>01</UIForeground>
<Switch(IntegerParameter(4))><Case(1)>用力量槽瞄準，在限定時間內多多進球！</Case><Case(2)>瞄準力量槽中心揮出重拳！</Case><Case(3)>在力量槽達到最大時揮錘！</Case><Case(4)>操作莫古力抓出球球！</Case><Case(5)>選好難度之後便努力揮鎬吧！</Case><Case(6)>選好難度後便努力揮斧吧！</Case></Switch>

要挑戰一下嗎？
需要金碟幣：<Format(IntegerParameter(2),FF022C)/>
[所持金碟幣：<Format(IntegerParameter(3),FF022C)/>]"
9322,"使用1張<Sheet(Item,IntegerParameter(1),0)/>(持有數量<Value>IntegerParameter(2)</Value>)"
9323,"選擇難度"
9324,"尋找目標點"
9325,"翻倍的機會！"
9326,"選擇難度"
9327,"尋找目標點"
9328,"翻倍的機會！"
9329,"<Highlight>StringParameter(1)</Highlight>挑戰成功！
挑戰翻倍可以有機會獲得更多的金碟幣，但是失敗的話則會什麼都得不到。

要嘗試挑戰一下嗎？
還能夠挑戰<Value>IntegerParameter(2)</Value>次。
[挑戰成功後能夠獲得的金碟幣：<Value>IntegerParameter(3)</Value> ⇒ <Value>IntegerParameter(4)</Value>]"
9330,"剩餘時間：<Value>IntegerParameter(1)</Value>:<TwoDigitValue>IntegerParameter(2)</TwoDigitValue>"
9331,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>尋找目標位置！"
9332,"<If(PlayerParameter(7))><Sheet(ObjStr,PlayerParameter(7),0)/><Else/>ObjectParameter(2)</If>尋找目標位置！"
9333,"<Highlight>StringParameter(1)</Highlight>挑戰成功！
挑戰翻倍可以有機會獲得更多的金碟幣，但是失敗的話則會什麼都得不到。

要嘗試挑戰一下嗎？
還能夠挑戰<Value>IntegerParameter(2)</Value>次。
剩餘時間：<Value>IntegerParameter(3)</Value>:<TwoDigitValue>IntegerParameter(4)</TwoDigitValue>
[挑戰成功後能夠獲得的金碟幣：<Value>IntegerParameter(5)</Value> ⇒ <Value>IntegerParameter(6)</Value>]"
9335,"GOLD SAUCER"
9336,"金碟遊樂場"
9337,"整體"
9338,"陸行鳥"
9339,"幻卡列表"
9340,"卡組一覽"
9341,"金碟幣"
9342,"<Format(IntegerParameter(1),FF022C)/>"
9343,"九宮幻卡大賽"
9344,"<Sheet(TripleTriadCompetition,IntegerParameter(1),0)/>"
9345,"開賽中（開賽時間：～<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>）"
9346,"準備中（開賽時間：<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>～）"
9347,"大賽成績"
9348,"<Sheet(TripleTriadCompetition,IntegerParameter(1),0)/>"
9349,"對局次數："
9350,"勝利次數："
9351,"積分："
9352,"仙人仙彩"
9353,"可購買數量：<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value>"
9354,"等待抽選結果"
9355,"可兌換"
9356,"過期"
9357,"已購號碼：[<ZeroPaddedValue(4)>IntegerParameter(1)</ZeroPaddedValue>]<If(GreaterThanOrEqualTo(IntegerParameter(2),0))><If(GreaterThanOrEqualTo(IntegerParameter(3),0))> [<ZeroPaddedValue(4)>IntegerParameter(2)</ZeroPaddedValue>] [<ZeroPaddedValue(4)>IntegerParameter(3)</ZeroPaddedValue>]<Else/> [<ZeroPaddedValue(4)>IntegerParameter(2)</ZeroPaddedValue>]</If><Else/></If>"
9358,"仙人微彩"
9359,"<If(Equal(IntegerParameter(1),0))>已購買<Else/>可購買數量：<Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value></If>"
9360,"未購買"
9361,"金碟幣"
9362,"積分"
9363,"正在讀取資料"
9364,"沒有可顯示的成績。"
9365,"可對局次數："
9366,"副本任務中無法獲得資訊。"
9367,"萌寵之王"
9368,"方城戰"
9370,"<If(GreaterThan(IntegerParameter(2),0))><Value>IntegerParameter(1)</Value>/<Value>IntegerParameter(2)</Value><Else/>--/--</If>"
9371,"<UIForeground>F20212</UIForeground><Switch(IntegerParameter(1))><Case(1)>★★★</Case><Case(2)>★★</Case><Case(3)>★</Case><Case(4)></Case></Switch><UIForeground>01</UIForeground><UIForeground>F20211</UIForeground><Switch(IntegerParameter(1))><Case(1)>★</Case><Case(2)>★★</Case><Case(3)>★★★</Case><Case(4)>★★★★</Case></Switch><UIForeground>01</UIForeground>"
9372,"<UIForeground>F20214</UIForeground><Switch(IntegerParameter(1))><Case(1)>★★★</Case><Case(2)>★★</Case><Case(3)>★</Case><Case(4)></Case></Switch><UIForeground>01</UIForeground><UIForeground>F20213</UIForeground><Switch(IntegerParameter(1))><Case(1)>★</Case><Case(2)>★★</Case><Case(3)>★★★</Case><Case(4)>★★★★</Case></Switch><UIForeground>01</UIForeground>"
9373,"狀態參數"
9374,"血統"
9375,"外觀"
9376,"競賽等級："
9377,"狀態"
9378,"最高速度"
9379,"加速力"
9380,"體力"
9381,"持久力"
9382,"適應力"
9383,"有利天氣"
9384,"晴天型"
9385,"雨天型"
9386,"競賽能力"
9387,"先天性"
9388,"後天性"
9389,"<If(IntegerParameter(1))><Sheet(ChocoboRaceAbility,IntegerParameter(1),0)/><Else/>當前沒有競賽能力。</If>"
9390,"訓練"
9391,"可訓練次數"
9392,"競賽評級"
9393,"羽力"
9394,"血統等級"
9395,"血統"
9396,"親鳥"
9397,"雄"
9398,"雌"
9399,"當前沒有競賽陸行鳥。"
9400,"<Value>IntegerParameter(1)</Value>"
9401,"<Value>IntegerParameter(1)</Value>"
9402,"子鳥"
9403,"評級"
9404,"<Switch(IntegerParameter(1))><Case(1)>★★★★</Case><Case(2)>★★★★</Case><Case(3)>★★★★</Case><Case(4)>★★★★</Case></Switch>"
9405,"<UIForeground>F20212</UIForeground>★★★<UIForeground>01</UIForeground><UIForeground>F20211</UIForeground>★<UIForeground>01</UIForeground>"
9406,"<UIForeground>F20212</UIForeground>★★<UIForeground>01</UIForeground><UIForeground>F20211</UIForeground>★★<UIForeground>01</UIForeground>"
9407,"<UIForeground>F20212</UIForeground>★<UIForeground>01</UIForeground><UIForeground>F20211</UIForeground>★★★<UIForeground>01</UIForeground>"
9408,"<UIForeground>F20211</UIForeground>★★★★<UIForeground>01</UIForeground>"
9409,"<UIForeground>F20214</UIForeground>★★★<UIForeground>01</UIForeground><UIForeground>F20213</UIForeground>★<UIForeground>01</UIForeground>"
9410,"<UIForeground>F20214</UIForeground>★★<UIForeground>01</UIForeground><UIForeground>F20213</UIForeground>★★<UIForeground>01</UIForeground>"
9411,"<UIForeground>F20214</UIForeground>★<UIForeground>01</UIForeground><UIForeground>F20213</UIForeground>★★★<UIForeground>01</UIForeground>"
9412,"<UIForeground>F20213</UIForeground>★★★★<UIForeground>01</UIForeground>"
9413,"<Highlight>StringParameter(1)</Highlight>"
9414,"數值"
9415,"稀有度"
9416,"類型"
9417,"幻卡數量：<Value>IntegerParameter(1)</Value>"
9418,"卡組 <Value>IntegerParameter(1)</Value>"
9419,"切換顯示方式"
9420,"修改名稱"
9421,"自動組卡"
9422,"儲存"
9423,"確定要退出嗎？
退出後會放棄所有沒有儲存的修改內容。"
9424,"請為卡組命名"
9425,"EDIT DECK"
9426,"編輯卡組"
9427,"<Sheet(TripleTriadCardType,IntegerParameter(1),0)/>"
9428,"編輯卡組"
9429,"卡組改名"
9430,"<If(Equal(IntegerParameter(1),10))>A<Else/><Value>IntegerParameter(1)</Value></If>"
9431,"<Highlight>StringParameter(1)</Highlight> <Highlight>StringParameter(4)</Highlight> <Highlight>StringParameter(2)</Highlight> <Highlight>StringParameter(3)</Highlight>"
9432,"移出卡組"
9433,"<CommandIcon(11)/> 切換表示方式  <CommandIcon(10)/> 次級指令"
9434,"重置卡組"
9435,"確定要重置卡組嗎？"
9436,"<CommandIcon(10)/> 次級指令"
9437,"無法使用本卡組進行對局。
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>原因：<Highlight>StringParameter(1)</Highlight><UIGlow>01</UIGlow><UIForeground>01</UIForeground>
確定要儲存嗎？"
9438,"卡片數量不足"
9439,"稀有卡片過多"
9440,"含有未收錄的卡片"
9441,"卡片重覆"
9442,"未知錯誤"
9443,"卡組內稀有卡片數量過多"
9444,"卡組編輯規則
·★5幻卡：僅可編入1張
·★4幻卡：最多編入2張(※)
<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>※編入★5幻卡時僅可編入1張<UIGlow>01</UIGlow><UIForeground>01</UIForeground>
·★3及以下幻卡：無限制"
9445,"常規顯示"
9446,"數值"
9447,"稀有度"
9448,"類型"
9449,"無符合條件幻卡。"
9450,"玩家績點"
9451,"Rank Point："
9452,"萌寵之王大賽"
9453,"第<Value>IntegerParameter(1)</Value>次 萌寵之王大賽"
9454,"開辦中（對戰時間：<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>為止）"
9455,"籌備中（開辦時間：<Time(IntegerParameter(1))/><Value>TopLevelParameter(222)</Value>/<Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue>開始）"
9456,"萌寵之王大賽結果"
9457,"第<Value>IntegerParameter(1)</Value>次 萌寵之王大賽"
9458,"對戰次數："
9459,"勝利次數："
9460,"積分："
9461,"可對戰次數："
9462,"沒有可顯示的成績。"
9463,"編輯寵物熱鍵欄"
9464,"<Highlight>StringParameter(1)</Highlight>[<Value>IntegerParameter(2)</Value>～<Value>IntegerParameter(3)</Value>]"
9465,"設定幻卡顯示條件"
9466,"篩選"
9467,"稀有度"
9468,"類型"
9469,"全部"
9470,"無類型"
9471,"拂曉"
9472,"帝國"
9473,"蠻神"
9474,"獸人"
9475,"排序優先順序"
9476,"上邊數值"
9477,"下邊數值"
9478,"左邊數值"
9479,"右邊數值"
9480,"第1優先順序"
9481,"第2優先順序"
9482,"第3優先順序"
9483,"第4優先順序"
9484,"不指定"
9485,"升序"
9486,"降序"
9487,"條件重置"
9488,"確定"
9489,"取消"
9490,"<Time(IntegerParameter(1))/><Value>TopLevelParameter(221)</Value>/<Value>TopLevelParameter(219)</Value> <Time(IntegerParameter(1))/><If(Equal(IntegerParameter(2),0))><Value>TopLevelParameter(218)</Value>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> <Else/><If(TopLevelParameter(218))><Switch(TopLevelParameter(218))><Case(1)>1</Case><Case(2)>2</Case><Case(3)>3</Case><Case(4)>4</Case><Case(5)>5</Case><Case(6)>6</Case><Case(7)>7</Case><Case(8)>8</Case><Case(9)>9</Case><Case(10)>10</Case><Case(11)>11</Case><Case(12)>0</Case><Case(13)>1</Case><Case(14)>2</Case><Case(15)>3</Case><Case(16)>4</Case><Case(17)>5</Case><Case(18)>6</Case><Case(19)>7</Case><Case(20)>8</Case><Case(21)>9</Case><Case(22)>10</Case><Case(23)>11</Case></Switch><Else/>0</If>:<TwoDigitValue>TopLevelParameter(217)</TwoDigitValue> <If(GreaterThanOrEqualTo(TopLevelParameter(218),12))>p.m.<Else/>a.m.</If> </If>"
9491,"<Switch(IntegerParameter(1))><Case(1)>基本規則：
<Highlight>StringParameter(2)</Highlight></Case><Case(2)>進階規則：
<Highlight>StringParameter(2)</Highlight>/<Highlight>StringParameter(3)</Highlight></Case><Case(3)>進階規則：
<Highlight>StringParameter(2)</Highlight>/<Highlight>StringParameter(3)</Highlight>
<Highlight>StringParameter(4)</Highlight></Case><Case(4)>進階規則：
<Highlight>StringParameter(2)</Highlight>/<Highlight>StringParameter(3)</Highlight>
<Highlight>StringParameter(4)</Highlight>/<Highlight>StringParameter(5)</Highlight></Case></Switch>"
